Parent ZAI,Reaction ID,Daughter ZAI,Cross-section
390910,103,380910,1.01E-05
390930,16,390920,7.94E-04
390930,17,390910,3.09E-05
390930,17,390910,2.83E-05
390930,102,390940,1.16E-01
390930,103,380930,3.41E-06
400860,16,400850,4.75E-05
400860,16,400850,9.50E-06
400860,17,400840,0.00E+00
400860,102,400870,2.39E-01
400860,102,400870,1.90E-01
400860,103,390860,5.13E-02
400860,103,390860,4.41E-04
400880,16,400870,1.14E-04
400880,16,400870,2.52E-06
400880,17,400860,0.00E+00
400880,102,400890,9.37E-02
400880,102,400890,7.78E-02
400880,103,390880,3.45E-03
400890,16,400880,1.64E-04
400890,17,400870,0.00E+00
400890,17,400870,0.00E+00
400890,102,400900,7.99E-02
400890,102,400900,2.62E-02
400890,103,390890,1.02E-02
400890,103,390890,2.93E-02
400900,16,400890,9.89E-05
400900,16,400890,2.68E-05
400900,17,400880,0.00E+00
400900,102,400910,1.82E-02
400900,103,390900,7.07E-05
400900,103,390900,6.83E-06
400910,16,400900,5.13E-04
400910,16,400900,1.36E-04
400910,17,400890,4.33E-09
400910,17,400890,0.00E+00
400910,102,400920,1.01E-01
400910,103,390910,5.88E-06
400910,103,390910,1.96E-05
400920,16,400910,7.66E-04
400920,17,400900,1.21E-05
400920,17,400900,6.49E-07
400920,102,400930,4.14E-02
400920,103,390920,4.28E-06
400930,16,400920,1.69E-03
400930,17,400910,1.62E-05
400930,102,400940,1.50E-01
400930,103,390930,2.71E-06
400930,103,390930,1.98E-06
400940,16,400930,5.82E-04
400940,17,400920,3.86E-05
400940,102,400950,3.58E-02
400940,103,390940,3.88E-06
400950,16,400940,1.55E-03
400950,17,400930,5.59E-05
400950,102,400960,1.17E-01
400950,103,390950,1.89E-06
400960,16,400950,7.04E-04
400960,17,400940,3.71E-05
400960,102,400970,6.30E-02
400960,103,390960,2.69E-06
400960,103,390960,1.59E-07
400970,16,400960,2.56E-03
400970,17,400950,7.56E-05
400970,102,400980,3.74E-02
400970,103,390970,4.35E-07
400970,103,390970,1.09E-06
410900,16,410890,1.38E-04
410900,16,410890,3.98E-06
410900,17,410880,0.00E+00
410900,17,410880,0.00E+00
410900,102,410910,3.23E-01
410900,102,410910,1.57E-01
410900,103,400900,1.79E-02
410900,103,400900,2.68E-01
410910,16,410900,3.48E-05
410910,16,410900,1.75E-05
410910,17,410890,0.00E+00
410910,17,410890,0.00E+00
410910,102,410920,3.11E-02
410910,102,410920,1.95E-01
410910,103,400910,2.12E-03
410911,16,410900,2.34E-05
410911,16,410900,4.77E-05
410911,17,410890,0.00E+00
410911,17,410890,0.00E+00
410911,102,410920,5.20E-02
410911,102,410920,1.23E-01
410911,103,400910,7.74E-03
410920,16,410910,6.82E-04
410920,16,410910,8.31E-05
410920,17,410900,0.00E+00
410920,17,410900,0.00E+00
410920,102,410930,1.67E-01
410920,102,410930,2.69E-01
410920,103,400920,3.56E-04
410921,16,410910,9.30E-04
410921,16,410910,2.39E-04
410921,17,410900,0.00E+00
410921,17,410900,0.00E+00
410921,102,410930,1.74E-01
410921,102,410930,1.65E-01
410921,103,400920,1.38E-02
410930,16,410920,3.69E-04
410930,16,410920,1.89E-04
410930,17,410910,7.35E-06
410930,17,410910,7.84E-07
410930,102,410940,8.18E-02
410930,102,410940,1.87E-01
410930,103,400930,6.90E-05
410931,16,410920,1.93E-04
410931,16,410920,2.86E-04
410931,17,410910,1.09E-05
410931,17,410910,1.48E-06
410931,102,410940,1.42E-01
410931,102,410940,3.15E-01
410931,103,400930,1.25E-04
410940,16,410930,1.17E-03
410940,16,410930,7.17E-05
410940,17,410920,1.11E-05
410940,17,410920,4.12E-06
410940,102,410950,2.17E-01
410940,102,410950,1.65E-02
410940,103,400940,7.27E-05
410950,16,410940,9.04E-04
410950,16,410940,2.33E-04
410950,17,410930,2.44E-05
410950,17,410930,2.99E-06
410950,102,410960,3.95E-01
410950,103,400950,1.27E-05
410951,16,410940,1.72E-04
410951,16,410940,5.08E-04
410951,17,410930,3.56E-05
410951,17,410930,5.57E-06
410951,102,410960,3.27E-01
410951,103,400950,1.14E-05
410960,16,410950,1.11E-03
410960,16,410950,3.91E-05
410960,17,410940,2.59E-05
410960,17,410940,1.28E-05
410960,102,410970,3.58E-01
410960,102,410970,3.86E-01
410960,103,400960,2.23E-05
420920,16,420910,1.20E-04
420920,16,420910,9.28E-06
420920,17,420900,0.00E+00
420920,102,420930,6.52E-02
420920,102,420930,9.68E-05
420920,103,410920,4.06E-04
420920,103,410920,1.45E-03
420930,16,420920,3.20E-04
420930,17,420910,0.00E+00
420930,17,420910,0.00E+00
420930,102,420940,9.05E-02
420930,103,410930,7.91E-04
420930,103,410930,4.32E-04
420931,16,420920,3.58E-04
420931,17,420910,1.64E-08
420931,17,420910,4.55E-11
420931,102,420940,1.17E+00
420931,103,410930,1.15E-02
420931,103,410930,3.34E-06
420940,16,420930,1.73E-04
420940,16,420930,1.83E-06
420940,17,420920,4.04E-07
420940,102,420950,1.03E-01
420940,103,410940,1.87E-05
420940,103,410940,5.31E-05
420950,16,420940,9.65E-04
420950,17,420930,2.58E-06
420950,17,420930,0.00E+00
420950,102,420960,4.26E-01
420950,103,410950,2.17E-05
420950,103,410950,1.26E-05
420960,16,420950,3.07E-04
420960,17,420940,5.07E-06
420960,102,420970,1.46E-01
420960,103,410960,6.85E-06
420970,16,420960,1.26E-03
420970,17,420950,9.91E-06
420970,102,420980,4.27E-01
420970,103,410970,5.09E-06
420970,103,410970,1.07E-06
420980,16,420970,5.53E-04
420980,17,420960,1.63E-05
420980,102,420990,1.76E-01
420980,103,410980,1.60E-06
420980,103,410980,1.21E-06
420990,16,420980,3.01E-03
420990,17,420970,6.85E-05
420990,102,421000,4.61E-01
420990,103,410990,1.58E-06
420990,103,410990,5.51E-07
421000,16,420990,1.09E-03
421000,17,420980,7.22E-05
421000,102,421010,1.30E-01
421000,103,411000,6.02E-07
421000,103,411000,1.54E-06
430950,16,430940,2.31E-04
430950,16,430940,2.87E-05
430950,17,430930,1.17E-07
430950,17,430930,2.46E-09
430950,102,430960,3.93E-01
430950,102,430960,1.16E-01
430950,103,420950,4.81E-03
430951,16,430940,3.13E-04
430951,16,430940,3.38E-05
430951,17,430930,2.35E-07
430951,17,430930,4.76E-09
430951,102,430960,2.34E-01
430951,102,430960,1.15E-01
430951,103,420950,1.88E-02
430960,16,430950,5.91E-04
430960,16,430950,2.72E-05
430960,17,430940,1.06E-06
430960,17,430940,4.68E-08
430960,102,430970,4.76E-01
430960,102,430970,5.11E-01
430960,103,420960,1.23E-03
430970,16,430960,3.80E-04
430970,16,430960,1.19E-04
430970,17,430950,2.66E-06
430970,17,430950,2.93E-07
430970,102,430980,8.07E-01
430970,103,420970,1.10E-04
430971,16,430960,3.67E-04
430971,16,430960,1.18E-04
430971,17,430950,3.15E-06
430971,17,430950,4.40E-07
430971,102,430980,5.51E-01
430971,103,420970,2.02E-04
430980,16,430970,1.31E-03
430980,16,430970,4.44E-05
430980,17,430960,9.59E-06
430980,17,430960,1.12E-06
430980,102,430990,4.14E-01
430980,102,430990,5.93E-01
430980,103,420980,1.65E-04
430990,16,430980,7.68E-04
430990,17,430970,8.90E-06
430990,17,430970,1.31E-06
430990,102,431000,6.25E-01
430990,103,420990,1.71E-05
430991,16,430980,6.70E-04
430991,17,430970,1.38E-05
430991,17,430970,3.29E-06
430991,102,431000,9.83E-01
430991,103,420990,1.99E-05
440960,16,440950,1.39E-04
440960,17,440940,0.00E+00
440960,102,440970,2.35E-01
440960,103,430960,6.68E-04
440960,103,430960,1.81E-03
440970,16,440960,3.37E-04
440970,17,440950,3.77E-08
440970,102,440980,3.05E-01
440970,103,430970,1.72E-03
440970,103,430970,1.54E-03
440980,16,440970,2.54E-04
440980,17,440960,1.51E-07
440980,102,440990,2.09E-01
440980,103,430980,8.59E-05
440990,16,440980,7.80E-04
440990,17,440970,1.13E-06
440990,102,441000,5.15E-01
440990,103,430990,1.32E-04
440990,103,430990,3.38E-05
441000,16,440990,2.32E-04
441000,17,440980,2.54E-06
441000,102,441010,2.66E-01
441000,103,431000,1.34E-05
441010,16,441000,1.79E-03
441010,17,440990,8.38E-06
441010,102,441020,7.48E-01
441010,103,431010,7.67E-06
441020,16,441010,5.23E-04
441020,17,441000,1.68E-05
441020,102,441030,2.03E-01
441020,103,431020,2.04E-06
441020,103,431020,1.83E-06
441030,16,441020,3.12E-03
441030,17,441010,3.00E-05
441030,102,441040,1.80E+00
441030,103,431030,5.87E-06
441040,16,441030,3.54E-04
441040,17,441020,2.38E-05
441040,102,441050,2.10E-01
441040,103,431040,2.29E-06
441050,16,441040,2.19E-03
441050,17,441030,4.62E-05
441050,102,441060,6.95E-01
441050,103,431050,2.52E-06
441060,16,441050,5.18E-04
441060,17,441040,7.74E-05
441060,102,441070,1.34E-01
441060,103,431060,2.42E-06
450990,16,450980,7.51E-05
450990,16,450980,1.05E-04
450990,17,450970,1.16E-08
450990,17,450970,1.41E-11
450990,102,451000,5.75E-01
450990,102,451000,1.19E-01
450990,103,440990,9.38E-02
450991,16,450980,8.75E-05
450991,16,450980,1.34E-04
450991,17,450970,1.15E-08
450991,17,450970,3.16E-11
450991,102,451000,6.21E-01
450991,102,451000,2.18E-01
450991,103,440990,3.75E-02
451000,16,450990,2.23E-04
451000,16,450990,6.76E-04
451000,17,450980,4.22E-08
451000,17,450980,1.08E-07
451000,102,451010,1.32E+00
451000,102,451010,2.05E-01
451000,103,441000,5.58E-01
451010,16,451000,1.55E-04
451010,16,451000,1.82E-04
451010,17,450990,1.96E-07
451010,17,450990,7.72E-07
451010,102,451020,2.03E-01
451010,102,451020,8.45E-01
451010,103,441010,5.54E-04
451011,16,451000,1.22E-04
451011,16,451000,1.50E-04
451011,17,450990,1.58E-07
451011,17,450990,1.27E-06
451011,102,451020,2.89E-01
451011,102,451020,8.17E-01
451011,103,441010,4.37E-04
451020,16,451010,2.78E-04
451020,16,451010,5.58E-04
451020,17,451000,8.13E-07
451020,17,451000,1.97E-06
451020,102,451030,6.78E-01
451020,102,451030,7.37E-01
451020,103,441020,1.47E-02
451021,16,451010,1.80E-04
451021,16,451010,6.07E-04
451021,17,451000,1.97E-06
451021,17,451000,1.82E-06
451021,102,451030,5.42E-01
451021,102,451030,1.18E+00
451021,103,441020,1.83E-04
451030,16,451020,7.19E-04
451030,16,451020,1.04E-04
451030,17,451010,1.76E-06
451030,17,451010,3.72E-06
451030,102,451040,1.12E+00
451030,102,451040,9.09E-02
451030,103,441030,6.75E-05
451050,16,451040,1.58E-04
451050,16,451040,2.45E-04
451050,17,451030,2.21E-06
451050,17,451030,1.14E-05
451050,102,451060,6.19E-01
451050,102,451060,5.91E-01
451050,103,441050,5.44E-06
461000,16,460990,1.72E-04
461000,17,460980,0.00E+00
461000,102,461010,2.40E-01
461000,103,451000,4.06E-03
461000,103,451000,3.45E-03
461010,16,461000,4.06E-04
461010,17,460990,4.56E-11
461010,102,461020,5.44E-01
461010,103,451010,1.09E-02
461010,103,451010,8.39E-03
461020,16,461010,2.90E-04
461020,17,461000,1.36E-08
461020,102,461030,2.79E-01
461020,103,451020,3.50E-04
461020,103,451020,3.81E-05
461030,16,461020,6.16E-04
461030,17,461010,3.05E-07
461030,102,461040,4.92E-01
461030,103,451030,1.52E-04
461030,103,451030,1.86E-04
461040,16,461030,4.20E-04
461040,17,461020,6.44E-07
461040,102,461050,3.56E-01
461040,103,451040,2.43E-05
461040,103,451040,2.00E-05
461050,16,461040,1.63E-03
461050,17,461030,2.91E-06
461050,102,461060,1.09E+00
461050,103,451050,1.44E-05
461050,103,451050,1.04E-05
461060,16,461050,4.93E-04
461060,17,461040,2.18E-06
461060,102,461070,2.94E-01
461060,102,461070,1.12E-02
461060,103,451060,1.13E-05
461060,103,451060,4.55E-06
461070,16,461060,3.65E-03
461070,17,461050,1.73E-05
461070,102,461080,1.04E+00
461070,103,451070,1.17E-05
461080,16,461070,9.90E-04
461080,16,461070,1.77E-04
461080,17,461060,2.05E-05
461080,102,461090,3.20E-01
461080,102,461090,7.05E-03
461080,103,451080,1.19E-06
461080,103,451080,4.05E-06
461090,16,461080,2.10E-03
461090,17,461070,1.48E-05
461090,17,461070,1.14E-05
461090,102,461100,4.22E-01
461090,103,451090,4.08E-06
461100,16,461090,1.20E-03
461100,16,461090,1.43E-04
461100,17,461080,2.16E-05
461100,102,461110,1.41E-01
461100,102,461110,2.10E-02
461100,103,451100,1.56E-06
461100,103,451100,7.50E-07
461120,16,461110,4.05E-04
461120,16,461110,1.49E-04
461120,17,461100,6.52E-05
461120,102,461130,6.02E-02
461120,102,461130,2.83E-03
461120,103,451120,2.62E-07
471050,16,471040,1.16E-04
471050,16,471040,1.65E-04
471050,17,471030,1.90E-07
471050,17,471030,3.49E-08
471050,102,471060,1.81E+00
471050,102,471060,1.55E-01
471050,103,461050,2.81E-03
471061,16,471050,7.22E-05
471061,16,471050,6.97E-04
471061,17,471040,1.00E-06
471061,17,471040,1.57E-07
471061,102,471070,9.95E-01
471061,102,471070,9.63E-01
471061,103,461060,1.09E-03
471070,16,471060,2.43E-04
471070,16,471060,1.01E-04
471070,17,471050,3.39E-07
471070,17,471050,1.07E-06
471070,102,471080,6.26E-01
471070,102,471080,1.47E-02
471070,103,461070,1.35E-04
471070,103,461070,7.62E-06
471081,16,471070,1.50E-04
471081,16,471070,1.43E-03
471081,17,471060,1.14E-06
471081,17,471060,4.34E-06
471081,102,471090,8.71E-01
471081,102,471090,8.51E-01
471081,103,461080,7.77E-05
471090,16,471080,6.41E-04
471090,16,471080,2.08E-04
471090,17,471070,2.84E-06
471090,17,471070,1.23E-05
471090,102,471100,8.30E-01
471090,102,471100,6.16E-02
471090,103,461090,1.67E-05
471090,103,461090,4.09E-06
471101,16,471090,2.12E-04
471101,16,471090,1.35E-03
471101,17,471080,8.52E-06
471101,17,471080,9.20E-06
471101,102,471110,5.06E-02
471101,102,471110,8.55E-01
471101,103,461100,1.59E-05
471110,16,471100,4.37E-04
471110,16,471100,1.83E-04
471110,17,471090,9.51E-06
471110,17,471090,1.55E-05
471110,102,471120,9.08E-01
471110,103,461110,2.26E-06
471110,103,461110,1.35E-06
481060,16,481050,9.54E-05
481060,17,481040,2.89E-10
481060,102,481070,5.06E-01
481060,103,471060,8.88E-04
481060,103,471060,2.30E-04
481070,16,481060,6.02E-04
481070,17,481050,5.26E-08
481070,102,481080,8.01E-01
481070,103,471070,3.01E-04
481070,103,471070,4.43E-04
481080,16,481070,3.45E-04
481080,17,481060,8.62E-08
481080,102,481090,3.26E-01
481080,103,471080,9.81E-05
481080,103,471080,1.07E-05
481090,16,481080,6.77E-04
481090,17,481070,1.63E-06
481090,102,481100,5.66E-01
481090,103,471090,3.80E-05
481090,103,471090,9.64E-05
481100,16,481090,2.42E-04
481100,17,481080,1.30E-06
481100,102,481110,3.87E-01
481100,102,481110,2.59E-03
481100,103,471100,6.01E-06
481100,103,471100,3.93E-06
481110,16,481100,9.64E-04
481110,17,481090,4.88E-06
481110,102,481120,4.44E-01
481110,103,471110,4.02E-06
481110,103,471110,1.12E-05
481120,16,481110,2.34E-04
481120,16,481110,1.86E-04
481120,17,481100,5.32E-06
481120,102,481130,4.02E-01
481120,102,481130,3.51E-02
481120,103,471120,3.50E-06
481130,16,481120,1.20E-03
481130,17,481110,7.23E-06
481130,17,481110,9.00E-06
481130,102,481140,7.55E-01
481130,103,471130,3.57E-06
481130,103,471130,3.24E-06
481131,16,481120,1.71E-03
481131,17,481110,9.13E-06
481131,17,481110,1.57E-05
481131,102,481140,5.53E-01
481131,103,471130,1.69E-06
481131,103,471130,3.00E-06
481140,16,481130,2.17E-04
481140,16,481130,2.14E-04
481140,17,481120,2.07E-05
481140,102,481150,3.74E-01
481140,102,481150,2.72E-02
481140,103,471140,1.48E-06
481140,103,471140,2.56E-06
481150,16,481140,1.93E-03
481150,17,481130,1.60E-05
481150,17,481130,1.40E-05
481150,102,481160,7.21E-01
481150,103,471150,1.04E-06
481150,103,471150,9.79E-07
481151,16,481140,1.34E-03
481151,17,481130,1.29E-05
481151,17,481130,3.29E-05
481151,102,481160,4.37E-01
481151,103,471150,4.81E-07
481151,103,471150,1.88E-06
481160,16,481150,1.86E-04
481160,16,481150,1.61E-04
481160,17,481140,4.94E-05
481160,102,481170,8.59E-02
481160,102,481170,5.05E-02
481160,103,471160,1.13E-06
481160,103,471160,4.34E-07
491110,16,491100,9.05E-05
491110,16,491100,1.54E-04
491110,17,491090,2.63E-07
491110,17,491090,1.36E-09
491110,17,491090,0.00E+00
491110,102,491120,9.47E-01
491110,102,491120,6.98E-01
491110,103,481110,3.05E-04
491110,103,481110,1.50E-04
491130,16,491120,6.13E-05
491130,16,491120,3.26E-04
491130,17,491110,2.62E-06
491130,17,491110,1.09E-07
491130,102,491140,3.88E-01
491130,102,491140,4.85E-01
491130,103,481130,1.72E-05
491130,103,481130,1.14E-05
491141,16,491130,1.37E-03
491141,16,491130,8.10E-05
491141,17,491120,1.04E-06
491141,17,491120,7.66E-06
491141,102,491150,1.45E+00
491141,102,491150,1.20E+00
491141,103,481140,2.80E-05
491150,16,491140,5.68E-05
491150,16,491140,4.00E-04
491150,17,491130,6.01E-06
491150,17,491130,7.93E-07
491150,102,491160,3.85E-01
491150,102,491160,2.86E-01
491150,102,491160,1.68E-01
491150,103,481150,2.15E-06
491150,103,481150,1.51E-06
501120,16,501110,2.23E-04
501120,17,501100,7.53E-09
501120,102,501130,1.79E-01
501120,102,501130,5.64E-02
501120,103,491120,1.62E-04
501120,103,491120,8.97E-05
501130,16,501120,4.96E-04
501130,17,501110,8.12E-08
501130,102,501140,8.80E-01
501130,103,491130,1.72E-04
501130,103,491130,7.08E-05
501140,16,501130,4.66E-05
501140,16,501130,2.68E-04
501140,17,501120,2.03E-07
501140,102,501150,2.57E-01
501140,103,491140,5.15E-06
501140,103,491140,7.03E-06
501150,16,501140,4.91E-04
501150,17,501130,1.67E-07
501150,17,501130,4.74E-07
501150,102,501160,2.95E-01
501150,103,491150,1.41E-05
501150,103,491150,5.34E-06
501160,16,501150,4.67E-04
501160,17,501140,7.96E-07
501160,102,501170,1.32E-01
501160,102,501170,4.73E-03
501160,103,491160,2.52E-06
501160,103,491160,2.73E-06
501160,103,491160,1.13E-06
501170,16,501160,1.31E-03
501170,17,501150,3.64E-06
501170,102,501180,4.71E-01
501170,103,491170,4.96E-06
501170,103,491170,8.02E-07
501171,16,501160,1.05E-03
501171,17,501150,4.09E-06
501171,102,501180,2.20E-01
501171,103,491170,6.17E-06
501171,103,491170,1.75E-06
501180,16,501170,2.49E-04
501180,16,501170,1.57E-04
501180,17,501160,4.73E-06
501180,102,501190,1.00E-01
501180,102,501190,2.03E-03
501180,103,491180,9.28E-07
501180,103,491180,1.45E-06
501180,103,491180,5.36E-07
501190,16,501180,1.47E-03
501190,17,501170,5.44E-06
501190,17,501170,1.33E-05
501190,102,501200,2.34E-01
501190,103,491190,1.66E-06
501190,103,491190,2.26E-06
501191,16,501180,1.18E-03
501191,17,501170,5.31E-06
501191,17,501170,7.84E-06
501191,102,501200,5.13E-01
501191,103,491190,1.43E-06
501191,103,491190,7.04E-07
501200,16,501190,2.30E-04
501200,16,501190,2.14E-04
501200,17,501180,1.26E-05
501200,102,501210,5.00E-02
501200,102,501210,9.94E-04
501200,103,491200,9.22E-07
501200,103,491200,1.02E-06
501200,103,491200,3.80E-07
501210,16,501200,1.64E-03
501210,17,501190,1.03E-05
501210,17,501190,2.35E-05
501210,102,501220,2.37E-01
501210,103,491210,1.19E-06
501210,103,491210,2.88E-07
501211,16,501200,1.53E-03
501211,17,501190,1.26E-05
501211,17,501190,2.86E-05
501211,102,501220,1.70E-01
501211,103,491210,1.89E-06
501211,103,491210,2.92E-07
501220,16,501210,1.70E-04
501220,16,501210,2.90E-04
501220,17,501200,2.06E-05
501220,102,501230,3.61E-04
501220,102,501230,1.45E-02
501220,103,491220,2.00E-06
501220,103,491220,1.96E-07
501220,103,491220,2.62E-07
501230,16,501220,1.21E-03
501230,17,501210,4.73E-06
501230,17,501210,4.19E-05
501230,102,501240,2.70E-01
501230,103,491230,6.63E-07
501230,103,491230,1.41E-07
501240,16,501230,4.73E-04
501240,16,501230,2.62E-04
501240,17,501220,2.04E-05
501240,102,501250,2.94E-03
501240,102,501250,2.48E-02
501240,103,491240,5.18E-07
501240,103,491240,9.51E-08
501250,16,501240,1.72E-03
501250,17,501230,3.93E-05
501250,17,501230,9.14E-06
501250,102,501260,1.55E-01
501250,103,491250,3.70E-07
501250,103,491250,6.44E-08
501260,16,501250,3.33E-04
501260,16,501250,4.84E-04
501260,17,501240,6.98E-05
501260,102,501270,7.95E-04
501260,102,501270,8.14E-03
501260,103,491260,1.67E-07
501260,103,491260,5.31E-08
511190,16,511180,2.51E-04
511190,16,511180,5.18E-05
511190,17,511170,3.11E-06
511190,102,511200,1.16E+00
511190,102,511200,9.98E-03
511190,103,501190,3.60E-05
511190,103,501190,1.40E-05
511201,16,511190,9.34E-04
511201,17,511180,5.39E-06
511201,17,511180,1.72E-06
511201,102,511210,1.28E+00
511201,103,501200,2.15E-05
511210,16,511200,3.60E-04
511210,16,511200,2.17E-04
511210,17,511190,6.57E-06
511210,102,511220,5.84E-01
511210,102,511220,2.90E-02
511210,103,501210,2.76E-06
511210,103,501210,3.02E-06
511220,16,511210,2.27E-03
511220,17,511200,1.30E-05
511220,17,511200,2.48E-06
511220,102,511230,8.54E-01
511220,103,501220,3.81E-05
511230,16,511220,2.83E-04
511230,16,511220,1.45E-04
511230,17,511210,1.85E-05
511230,102,511240,2.93E-01
511230,102,511240,1.79E-01
511230,102,511240,1.07E-02
511230,103,501230,1.72E-06
511230,103,501230,6.19E-07
511240,16,511230,1.52E-03
511240,17,511220,2.78E-05
511240,17,511220,1.06E-05
511240,102,511250,8.95E-01
511240,103,501240,5.82E-06
511250,16,511240,3.21E-04
511250,16,511240,1.46E-04
511250,16,511240,1.59E-04
511250,17,511230,2.91E-05
511250,102,511260,5.62E-01
511250,102,511260,1.84E-01
511250,102,511260,2.22E-01
511250,103,501250,5.54E-07
511250,103,501250,3.63E-07
511260,16,511250,1.23E-03
511260,17,511240,9.40E-06
511260,17,511240,7.22E-06
511260,17,511240,3.60E-05
511260,102,511270,4.79E-01
511260,103,501260,1.47E-06
511270,16,511260,2.19E-04
511270,16,511260,2.02E-04
511270,16,511260,1.56E-04
511270,17,511250,3.50E-05
511270,102,511280,5.62E-01
511270,102,511280,1.04E-01
511270,103,501270,4.61E-07
511270,103,501270,1.37E-07
511280,16,511270,1.50E-03
511280,17,511260,2.74E-05
511280,17,511260,1.91E-05
511280,17,511260,5.97E-06
511280,102,511290,1.24E-01
511280,102,511290,8.30E-04
511280,103,501280,1.00E-05
511280,103,501280,1.94E-06
521180,16,521170,1.75E-04
521180,16,521170,6.33E-05
521180,17,521160,1.69E-08
521180,102,521190,2.76E-01
521180,102,521190,5.42E-02
521180,103,511180,5.76E-04
521180,103,511180,3.66E-06
521190,16,521180,8.40E-04
521190,17,521170,1.05E-07
521190,17,521170,5.78E-08
521190,102,521200,8.74E-01
521190,103,511190,2.73E-03
521191,16,521180,4.40E-04
521191,17,521170,1.19E-07
521191,17,521170,1.54E-07
521191,102,521200,7.64E-01
521191,103,511190,1.39E-03
521200,16,521190,1.77E-04
521200,16,521190,8.11E-05
521200,17,521180,1.60E-07
521200,102,521210,2.91E-01
521200,102,521210,3.39E-02
521200,103,511200,7.88E-05
521200,103,511200,5.98E-06
521210,16,521200,9.73E-04
521210,17,521190,4.15E-07
521210,17,521190,6.80E-07
521210,102,521220,5.86E-01
521210,103,511210,6.39E-05
521211,16,521200,8.38E-04
521211,17,521190,4.33E-07
521211,17,521190,6.90E-07
521211,102,521220,6.84E-01
521211,103,511210,3.65E-05
521220,16,521210,1.86E-04
521220,16,521210,2.26E-04
521220,17,521200,9.87E-07
521220,102,521230,3.07E-01
521220,102,521230,5.11E-02
521220,103,511220,7.59E-06
521220,103,511220,9.28E-07
521230,16,521220,7.24E-04
521230,17,521210,1.71E-06
521230,17,521210,2.82E-06
521230,102,521240,5.56E-01
521230,103,511230,1.28E-05
521231,16,521220,8.58E-04
521231,17,521210,1.92E-06
521231,17,521210,4.15E-06
521231,102,521240,9.48E-01
521231,103,511230,6.00E-06
521240,16,521230,9.50E-05
521240,16,521230,3.20E-04
521240,17,521220,4.98E-06
521240,102,521250,2.85E-01
521240,102,521250,3.05E-03
521240,103,511240,1.50E-06
521240,103,511240,1.35E-06
521240,103,511240,4.53E-07
521250,16,521240,1.67E-03
521250,17,521230,5.52E-06
521250,17,521230,7.06E-06
521250,102,521260,5.42E-01
521250,103,511250,3.14E-06
521251,16,521240,1.27E-03
521251,17,521230,3.11E-06
521251,17,521230,7.19E-06
521251,102,521260,5.32E-01
521251,103,511250,1.49E-06
521260,16,521250,1.89E-04
521260,16,521250,2.34E-04
521260,17,521240,1.29E-05
521260,102,521270,1.26E-01
521260,102,521270,2.15E-02
521260,103,511260,4.36E-07
521260,103,511260,1.29E-06
521260,103,511260,3.57E-07
521270,16,521260,1.74E-03
521270,17,521250,7.91E-06
521270,17,521250,1.45E-05
521270,102,521280,3.69E-01
521270,103,511270,1.33E-06
521271,16,521260,9.61E-04
521271,17,521250,6.35E-06
521271,17,521250,2.70E-05
521271,102,521280,4.38E-01
521271,103,511270,9.93E-07
521280,16,521270,1.63E-04
521280,16,521270,2.01E-04
521280,17,521260,1.81E-05
521280,102,521290,3.42E-02
521280,102,521290,4.96E-03
521280,103,511280,2.69E-07
521280,103,511280,5.00E-07
521290,16,521280,1.94E-03
521290,17,521270,9.36E-06
521290,17,521270,3.63E-05
521290,102,521300,1.01E-01
521290,103,511290,7.91E-07
521290,103,511290,2.41E-08
521291,16,521280,1.35E-03
521291,17,521270,7.11E-06
521291,17,521270,2.65E-05
521291,102,521300,1.37E-01
521291,103,511290,4.71E-07
521291,103,511290,1.73E-08
521300,16,521290,2.82E-04
521300,16,521290,5.93E-04
521300,17,521280,2.80E-05
521300,102,521310,2.15E-02
521300,102,521310,2.34E-03
521300,103,511300,4.66E-07
521300,103,511300,4.40E-07
521311,16,521300,2.32E-03
521311,17,521290,1.42E-05
521311,17,521290,4.97E-05
521311,102,521320,1.30E-01
521311,103,511310,4.82E-07
521320,16,521310,2.40E-04
521320,16,521310,3.29E-04
521320,17,521300,3.95E-05
521320,102,521330,1.97E-03
521320,102,521330,1.39E-04
521320,103,511320,2.52E-07
521320,103,511320,2.88E-08
531230,16,531220,1.77E-04
531230,17,531210,8.13E-07
531230,102,531240,1.18E+00
531230,103,521230,1.66E-04
531230,103,521230,3.98E-05
531240,16,531230,1.27E-03
531240,17,531220,1.36E-06
531240,102,531250,1.42E+00
531240,103,521240,6.22E-03
531250,16,531240,4.78E-04
531250,17,531230,2.20E-06
531250,102,531260,1.20E+00
531250,103,521250,1.71E-05
531250,103,521250,1.10E-05
531260,16,531250,9.99E-04
531260,17,531240,5.79E-06
531260,102,531270,1.70E+00
531260,103,521260,1.24E-04
531270,16,531260,8.27E-04
531270,17,531250,1.31E-05
531270,102,531280,8.31E-01
531270,103,521270,8.98E-06
531270,103,521270,3.22E-06
531280,16,531270,2.61E-03
531280,17,531260,1.19E-05
531280,102,531290,1.09E+00
531280,103,521280,1.15E-05
531290,16,531280,6.98E-04
531290,17,531270,2.22E-05
531290,102,531300,3.88E-01
531290,102,531300,1.99E-01
531290,103,521290,1.13E-06
531290,103,521290,9.76E-07
531300,16,531290,1.36E-03
531300,17,531280,2.70E-05
531300,102,531310,4.87E-01
531300,103,521300,3.87E-06
531310,16,531300,4.40E-04
531310,16,531300,9.01E-05
531310,17,531290,3.61E-05
531310,102,531320,2.55E-01
